"","region","item_name","item_code","unit_name","Otherunit","unit_code","factor","source"
"643","2","GROUND NUT (NUTS)","304","HEAP","","10",0.197611108,"1"
"644","3","GROUND NUT (NUTS)","304","HEAP","","10",0.188500002,"1"
"645","1","GROUND NUT (NUTS)","304","PAIL","","4",4.325740337,"4"
"646","2","GROUND NUT (NUTS)","304","PAIL","","4",4.325740337,"4"
"647","3","GROUND NUT (NUTS)","304","PAIL","","4",4.325740337,"4"
"648","1","GROUND NUT (NUTS)","304","No 10 PLATE","","6",0.1050625,"4"
"649","2","GROUND NUT (NUTS)","304","No 10 PLATE","","6",0.1050625,"4"
"650","3","GROUND NUT (NUTS)","304","No 10 PLATE","","6",0.1050625,"4"
"651","1","GROUND NUT (NUTS)","304","No 10 PLATE FLAT","","6A",0.120218754,"1"
"652","2","GROUND NUT (NUTS)","304","No 10 PLATE FLAT","","6A",0.09257143,"1"
"653","3","GROUND NUT (NUTS)","304","No 10 PLATE FLAT","","6A",0.149755552,"1"
"654","1","GROUND NUT (NUTS)","304","No 10 PLATE HEAPED","","6B",0.205650002,"1"
"655","2","GROUND NUT (NUTS)","304","No 10 PLATE HEAPED","","6B",0.122368418,"1"
"656","3","GROUND NUT (NUTS)","304","No 10 PLATE HEAPED","","6B",0.176116273,"1"
"657","1","GROUND NUT (NUTS)","304","No 12 PLATE","","7",0.27903226,"1"
"658","2","GROUND NUT (NUTS)","304","No 12 PLATE","","7",0.166999996,"1"
"659","3","GROUND NUT (NUTS)","304","No 12 PLATE","","7",0.216837212,"1"
"660","1","GROUNDNUT FLOUR","305","HEAP","","10",0.134000003,"1"
"661","2","GROUNDNUT FLOUR","305","HEAP","","10",0.070833333,"1"
"662","3","GROUNDNUT FLOUR","305","HEAP","","10",0.044888888,"1"
"663","2","GROUNDNUT FLOUR","305","OTHER (SPECIFY)","CUP","84",0.100000001,"4"
"664","3","GROUNDNUT FLOUR","305","OTHER (SPECIFY)","CUP","84",0.100000001,"4"
"665","1","GROUNDNUT FLOUR","305","TINA","","25",0.230000004,"4"
"666","2","GROUNDNUT FLOUR","305","TINA","","25",0.230000004,"4"
"667","3","GROUNDNUT FLOUR","305","TINA","","25",0.230000004,"4"
"668","1","GROUNDNUT FLOUR","305","TINA FLAT","","25A",0.114,"1"
"669","2","GROUNDNUT FLOUR","305","TINA FLAT","","25A",0.104999997,"1"
"670","3","GROUNDNUT FLOUR","305","TINA FLAT","","25A",0.115999997,"1"
"671","1","GROUNDNUT FLOUR","305","TINA HEAPED","","25B",0.171000004,"1"
"672","2","GROUNDNUT FLOUR","305","TINA HEAPED","","25B",0.150000006,"1"
"673","3","GROUNDNUT FLOUR","305","TINA HEAPED","","25B",0.175999999,"1"
"674","1","GROUNDNUT FLOUR","305","PAIL","","4",3.726999998,"4"
"675","2","GROUNDNUT FLOUR","305","PAIL","","4",3.726999998,"4"
"676","3","GROUNDNUT FLOUR","305","PAIL","","4",3.726999998,"4"
"677","1","GROUNDNUT FLOUR","305","No 10 PLATE","","6",0.069732755,"4"
"678","2","GROUNDNUT FLOUR","305","No 10 PLATE","","6",0.069732755,"4"
"679","3","GROUNDNUT FLOUR","305","No 10 PLATE","","6",0.069732755,"4"
"680","1","GROUNDNUT FLOUR","305","NO. 10 PLATE FLAT","","6A",0.029999999,"1"
"681","2","GROUNDNUT FLOUR","305","NO. 10 PLATE FLAT","","6A",0.039999999,"1"
"682","3","GROUNDNUT FLOUR","305","NO. 10 PLATE FLAT","","6A",0.035999998,"1"
"683","1","GROUNDNUT FLOUR","305","NO. 10 PLATE HEAPED","","6B",0.07,"1"
"684","2","GROUNDNUT FLOUR","305","NO. 10 PLATE HEAPED","","6B",0.076250002,"1"
"685","3","GROUNDNUT FLOUR","305","NO. 10 PLATE HEAPED","","6B",0.080499999,"1"
"686","1","GROUNDNUT FLOUR","305","No 12 PLATE","","7",0.163388893,"1"
"687","2","GROUNDNUT FLOUR","305","No 12 PLATE","","7",0.130470589,"1"
"688","3","GROUNDNUT FLOUR","305","NO. 12 PLATE ","","7",0.057347827,"1"
"689","1","GROUNDNUT FLOUR","305","NO. 12 PLATE FLAT","","7A",0.067500003,"1"
"690","2","GROUNDNUT FLOUR","305","NO. 12 PLATE FLAT","","7A",0.079999998,"1"
"691","3","GROUNDNUT FLOUR","305","NO. 12 PLATE FLAT","","7A",0.096000001,"1"
"692","1","GROUNDNUT FLOUR","305","NO. 12 PLATE HEAPED","","7B",0.109999999,"1"
"693","2","GROUNDNUT FLOUR","305","NO. 12 PLATE HEAPED","","7B",0.125,"1"
"694","3","GROUNDNUT FLOUR","305","NO. 12 PLATE HEAPED","","7B",0.148499995,"1"
"695","3","GROUNDNUT FLOUR","305","PACKET SMALL","","90",0.08,"5"
"696","1","SOYABEAN FLOUR","306","OTHER (SPECIFY)","PIECE","85",0.129999995,"4"
"697","1","SOYABEAN FLOUR","306","OTHER (SPECIFY)","CUP","84",0.49000001,"4"
"698","2","SOYABEAN FLOUR","306","OTHER (SPECIFY)","BASIN","97",4.289999962,"2"
"699","2","SOYABEAN FLOUR","306","OTHER (SPECIFY)","PLATE","94",4.630000114,"1"
"700","2","SOYABEAN FLOUR","306","OTHER (SPECIFY)","PIECE","85",0.129999995,"4"
"701","2","SOYABEAN FLOUR","306","OTHER (SPECIFY)","PAIL (UNSPECIFIED)","4D",4.630000114,"2"
"702","2","SOYABEAN FLOUR","306","OTHER (SPECIFY)","5L BUCKET","86",4.630000114,"2"
"703","3","SOYABEAN FLOUR","306","OTHER (SPECIFY)","5L BUCKET","86",4.630000114,"2"
"704","3","SOYABEAN FLOUR","306","OTHER (SPECIFY)","PIECE","85",0.129999995,"4"
"705","3","SOYABEAN FLOUR","306","OTHER (SPECIFY)","CUP","84",0.49000001,"4"
"706","1","SOYABEAN FLOUR","306","TINA","","25",0.270000011,"4"
"707","2","SOYABEAN FLOUR","306","TINA","","25",0.270000011,"4"
"708","3","SOYABEAN FLOUR","306","TINA","","25",0.270000011,"4"
"709","3","SOYABEAN FLOUR","306","PACKET SMALL","","90",0.47,"5"
"710","1","SOYBEAN FLOUR","306","TINA FLAT","","25A",0.167999998,"1"
"711","2","SOYBEAN FLOUR","306","TINA FLAT","","25A",0.165000007,"1"
"712","3","SOYBEAN FLOUR","306","TINA FLAT","","25A",0.184,"1"
"713","1","SOYBEAN FLOUR","306","TINA HEAPED","","25B",0.238999993,"1"
"714","2","SOYBEAN FLOUR","306","TINA HEAPED","","25B",0.238000005,"1"
"715","3","SOYBEAN FLOUR","306","TINA HEAPED","","25B",0.268999994,"1"
"716","1","SOYABEAN FLOUR","306","BASIN (SMALL)","","27A",4.289999962,"2"
"717","2","SOYABEAN FLOUR","306","BASIN (SMALL)","","27A",4.289999962,"2"
"718","3","SOYABEAN FLOUR","306","BASIN (SMALL)","","27A",4.289999962,"2"
"719","1","SOYBEAN FLOUR","306","BASIN LARGE","","27C",8.460000038,"1"
"720","1","SOYABEAN FLOUR","306","PAIL","","4",4.630000114,"2"
"721","2","SOYABEAN FLOUR","306","PAIL","","4",4.630000114,"2"
"722","3","SOYABEAN FLOUR","306","PAIL","","4",4.630000114,"2"
"723","1","SOYBEAN FLOUR","306","PAIL SMALL","","4A",3.983999729,"1"
"724","2","SOYBEAN FLOUR","306","PAIL SMALL","","4A",4,"1"
"725","3","SOYBEAN FLOUR","306","PAIL SMALL","","4A",4.274000168,"1"
"726","1","SOYBEAN FLOUR","306","No 10 PLATE","","6",0.109218746,"1"
"727","2","SOYBEAN FLOUR","306","NO. 10 PLATE ","","6",0.132499993,"1"
"728","3","SOYBEAN FLOUR","306","No 10 PLATE","","6",0.109218746,"1"
"729","1","SOYBEAN FLOUR","306","No 12 PLATE","","7",0.140538469,"1"
"730","2","SOYBEAN FLOUR","306","NO. 12 PLATE ","","7",0.194999993,"1"
"731","3","SOYBEAN FLOUR","306","No 12 PLATE","","7",0.140538469,"1"
"732","1","SOYABEAN FLOUR","306","No 12 PLATE HEAPED","","7B",0.140538469,"5"
"733","2","SOYABEAN FLOUR","306","No 12 PLATE HEAPED","","7B",0.194999993,"5"
"734","3","SOYABEAN FLOUR","306","No 12 PLATE HEAPED","","7B",0.140538469,"5"
"735","3","GROUND BEAN (NZAMA)","307","OTHER (SPECIFY)","CUP","84",0.535000026,"1"
"736","1","GROUND BEAN (NZAMA)","307","TINA","","25",0.270000011,"2"
"737","2","GROUND BEAN (NZAMA)","307","TINA","","25",0.270000011,"2"
"738","3","GROUND BEAN (NZAMA)","307","TINA","","25",0.270000011,"2"
"739","1","GROUND BEAN (NZAMA)","307","TINA HEAPED","","25B",0.312000006,"1"
"740","2","GROUND BEAN (NZAMA)","307","TINA HEAPED","","25B",0.289999992,"1"
"741","3","GROUND BEAN (NZAMA)","307","TINA HEAPED","","25B",0.300000012,"1"
"742","1","GROUND BEAN (NZAMA)","307","No 10 PLATE","","6",0.199000001,"1"
"743","2","GROUND BEAN (NZAMA)","307","No 10 PLATE","","6",0.246333331,"1"
"744","3","GROUND BEAN (NZAMA)","307","No 10 PLATE","","6",0.234999999,"1"
"745","2","GROUND BEAN (NZAMA)","307","NO. 10 PLATE FLAT","","6A",0.068750001,"1"
"746","3","GROUND BEAN (NZAMA)","307","NO. 10 PLATE FLAT","","6A",0.067000002,"1"
"747","2","GROUND BEAN (NZAMA)","307","NO. 10 PLATE HEAPED","","6B",0.115000002,"1"
"748","3","GROUND BEAN (NZAMA)","307","NO. 10 PLATE HEAPED","","6B",0.114999995,"1"
"749","1","GROUND BEAN (NZAMA)","307","No 12 PLATE","","7",0.311320007,"1"
"750","2","GROUND BEAN (NZAMA)","307","No 12 PLATE","","7",0.322400004,"1"
"751","3","GROUND BEAN (NZAMA)","307","NO. 12 PLATE ","","7",0.260333329,"1"
"752","1","GROUND BEAN (NZAMA)","307","NO. 12 PLATE FLAT","","7A",0.167999998,"1"
"753","2","GROUND BEAN (NZAMA)","307","NO. 12 PLATE FLAT","","7A",0.115000002,"1"
"754","3","GROUND BEAN (NZAMA)","307","NO. 12 PLATE FLAT","","7A",0.204999998,"1"
"755","1","GROUND BEAN (NZAMA)","307","NO. 12 PLATE HEAPED","","7B",0.144999996,"1"
"756","2","GROUND BEAN (NZAMA)","307","NO. 12 PLATE HEAPED","","7B",0.159999996,"1"
"757","3","GROUND BEAN (NZAMA)","307","NO. 12 PLATE HEAPED","","7B",0.273499995,"1"
"758","1","COWPEA (KHOBWE)","308","HEAP ","","10",0.185000002,"1"
"759","2","COWPEA (KHOBWE)","308","HEAP ","","10",0.155000001,"1"
"760","3","COWPEA (KHOBWE)","308","HEAP ","","10",0.182999998,"1"
"761","2","COWPEA (KHOBWE)","308","OTHER (SPECIFY)","CUP","84",0.5,"4"
"762","3","COWPEA (KHOBWE)","308","OTHER (SPECIFY)","PAIL (SMALL)","87",4.840000153,"1"
"763","3","COWPEA (KHOBWE)","308","OTHER (SPECIFY)","CUP","84",0.5,"4"
"764","1","COWPEA (KHOBWE)","308","TINA","","25",0.270000011,"4"
"765","2","COWPEA (KHOBWE)","308","TINA","","25",0.270000011,"4"
"766","3","COWPEA (KHOBWE)","308","TINA","","25",0.270000011,"4"
"767","1","COWPEA (KHOBWE)","308","TINA FLAT","","25A",0.187999994,"1"
"768","2","COWPEA (KHOBWE)","308","TINA FLAT","","25A",0.194999993,"1"
"769","3","COWPEA (KHOBWE)","308","TINA FLAT","","25A",0.195999995,"1"
"770","1","COWPEA (KHOBWE)","308","TINA HEAPED","","25B",0.277999997,"1"
"771","2","COWPEA (KHOBWE)","308","TINA HEAPED","","25B",0.270000011,"1"
"772","3","COWPEA (KHOBWE)","308","TINA HEAPED","","25B",0.277999997,"1"
"773","1","COWPEA (KHOBWE)","308","BASIN  SMALL","","27A",4.102000237,"1"
"774","2","COWPEA (KHOBWE)","308","BASIN  SMALL","","27A",3.497499943,"1"
"775","3","COWPEA (KHOBWE)","308","BASIN  SMALL","","27A",3.858999968,"1"
"776","1","COWPEA (KHOBWE)","308","No 10 PLATE","","6",0.183874995,"1"
"777","2","COWPEA (KHOBWE)","308","No 10 PLATE","","6",0.186100006,"1"
"778","3","COWPEA (KHOBWE)","308","No 10 PLATE","","6",0.152533337,"1"
"779","1","COWPEA (KHOBWE)","308","No 12 PLATE","","7",0.288326085,"1"
"780","2","COWPEA (KHOBWE)","308","NO. 12 PLATE ","","7",0.211999997,"1"
"781","3","COWPEA (KHOBWE)","308","NO. 12 PLATE ","","7",0.24068293,"1"
"782","1","COWPEA (KHOBWE)","308","NO. 12 PLATE FLAT","","7A",0.132499993,"1"
"783","2","COWPEA (KHOBWE)","308","NO. 12 PLATE FLAT","","7A",0.13499999,"1"
"784","3","COWPEA (KHOBWE)","308","NO. 12 PLATE FLAT","","7A",0.175999999,"1"
"785","1","COWPEA (KHOBWE)","308","NO. 12 PLATE HEAPED","","7B",0.1875,"1"
"786","2","COWPEA (KHOBWE)","308","NO. 12 PLATE HEAPED","","7B",0.219999999,"1"
"787","3","COWPEA (KHOBWE)","308","NO. 12 PLATE HEAPED","","7B",0.245749995,"1"
"788","3","MACADEMIA NUTS","309","OTHER (SPECIFY)","PIECE","85",0.129999995,"1"
"789","3","MACADEMIA NUTS","309","PACKET(SMALL)","","54",0.026000001,"1"
"790","3","MACADEMIA NUTS","309","PACKET (LARGE)","","55",0.057999998,"1"
"791","1","GROUNDNUT (SHELLED)","311","HEAP ","","10",0.191000015,"1"
"792","2","GROUNDNUT (SHELLED)","311","HEAP ","","10",0.123999998,"1"
"793","3","GROUNDNUT (SHELLED)","311","HEAP ","","10",0.086000003,"1"
"794","1","GROUNDNUT (SHELLED)","311","OTHER (SPECIFY)","CUP","84",0.219999999,"4"
"795","2","GROUNDNUT (SHELLED)","311","OTHER (SPECIFY)","5L BUCKET","86",4.170000076,"2"
"796","2","GROUNDNUT (SHELLED)","311","OTHER (SPECIFY)","CUP","84",0.219999999,"4"
"797","3","GROUNDNUT (SHELLED)","311","OTHER (SPECIFY)","5L BUCKET","86",4.170000076,"2"
"798","3","GROUNDNUT (SHELLED)","311","OTHER (SPECIFY)","CUP","84",0.219999999,"4"
"799","1","GROUNDNUT (SHELLED)","311","TINA","","25",0.207000002,"2"
"800","2","GROUNDNUT (SHELLED)","311","TINA","","25",0.207000002,"2"
"801","3","GROUNDNUT (SHELLED)","311","TINA","","25",0.207000002,"2"
"802","1","GROUNDNUT (SHELLED)","311","TINA FLAT","","25A",0.173999995,"1"
"803","2","GROUNDNUT (SHELLED)","311","TINA FLAT","","25A",0.169,"1"
"804","3","GROUNDNUT (SHELLED)","311","TINA FLAT","","25A",0.169499993,"1"
"805","1","GROUNDNUT (SHELLED)","311","TINA HEAPED","","25B",0.254000008,"1"
"806","2","GROUNDNUT (SHELLED)","311","TINA HEAPED","","25B",0.242750004,"1"
"807","3","GROUNDNUT (SHELLED)","311","TINA HEAPED","","25B",0.239999995,"1"
"808","1","GROUNDNUT (SHELLED)","311","PAIL","","4",3.880000114,"4"
"809","2","GROUNDNUT (SHELLED)","311","PAIL","","4",3.880000114,"4"
"810","3","GROUNDNUT (SHELLED)","311","PAIL","","4",3.880000114,"4"
"811","1","GROUNDNUT (SHELLED)","311","PAIL SMALL","","4A",3.65899992,"1"
"812","2","GROUNDNUT (SHELLED)","311","PAIL SMALL","","4A",4.349999905,"1"
"813","3","GROUNDNUT (SHELLED)","311","PAIL SMALL","","4A",4.099999905,"1"
"814","3","GROUNDNUT (SHELLED)","311","PAIL SMALL","","87",4.099999905,"5"
"815","2","GROUNDNUT (SHELLED)","311","NO. 10 PLATE FLAT","","6A",0.059999999,"1"
"816","3","GROUNDNUT (SHELLED)","311","NO. 10 PLATE FLAT","","6A",0.054000001,"1"
"817","1","GROUNDNUT (SHELLED)","311","No 10 PLATE HEAPED","","6B",0.100000001,"1"
"818","2","GROUNDNUT (SHELLED)","311","NO. 10 PLATE HEAPED","","6B",0.100000001,"1"
"819","3","GROUNDNUT (SHELLED)","311","NO. 10 PLATE HEAPED","","6B",0.092,"1"
"820","3","GROUNDNUT (SHELLED)","311","NO. 12 PLATE ","","7",0.256000012,"1"
"821","1","GROUNDNUT (SHELLED)","311","NO. 12 PLATE FLAT","","7A",0.100000001,"1"
"822","2","GROUNDNUT (SHELLED)","311","NO. 12 PLATE FLAT","","7A",0.104999997,"1"
"823","3","GROUNDNUT (SHELLED)","311","NO. 12 PLATE FLAT","","7A",0.151999995,"1"
"824","1","GROUNDNUT (SHELLED)","311","NO. 12 PLATE HEAPED","","7B",0.129999995,"1"
"825","2","GROUNDNUT (SHELLED)","311","NO. 12 PLATE HEAPED","","7B",0.144999996,"1"
"826","3","GROUNDNUT (SHELLED)","311","NO. 12 PLATE HEAPED","","7B",0.199000001,"1"
"827","2","GROUNDNUT (SHELLED)","311","PACKET SMALL","","90",0.118,"5"
"828","1","GROUNDNUT  DRIED (UNSHELLED)","312","HEAP ","","10",0.165999994,"1"
"829","2","GROUNDNUT  DRIED (UNSHELLED)","312","HEAP ","","10",0.136999995,"1"
"830","3","GROUNDNUT  DRIED (UNSHELLED)","312","HEAP ","","10",0.126000002,"1"
"831","1","GROUNDNUT DRIED (UNSHELLED)","312","OTHER (SPECIFY)","CUP","84",0.200000003,"4"
"832","2","GROUNDNUT DRIED (UNSHELLED)","312","OTHER (SPECIFY)","5L BUCKET","86",1.904999971,"1"
"833","3","GROUNDNUT DRIED (UNSHELLED)","312","OTHER (SPECIFY)","5L BUCKET","86",1.904999971,"1"
"834","3","GROUNDNUT DRIED (UNSHELLED)","312","OTHER (SPECIFY)","CUP","84",0.200000003,"4"
"835","3","GROUNDNUT DRIED (UNSHELLED)","312","OTHER (SPECIFY)","PIECE","85",0.129999995,"1"
"836","1","GROUNDNUT DRIED (UNSHELLED)","312","TINA","","25",0.270000011,"4"
"837","2","GROUNDNUT DRIED (UNSHELLED)","312","TINA","","25",0.270000011,"4"
"838","3","GROUNDNUT DRIED (UNSHELLED)","312","TINA","","25",0.270000011,"4"
"839","1","GROUNDNUT  DRIED (UNSHELLED)","312","TINA HEAPED","","25B",0.140000001,"1"
"840","2","GROUNDNUT  DRIED (UNSHELLED)","312","TINA HEAPED","","25B",0.137999997,"1"
"841","3","GROUNDNUT  DRIED (UNSHELLED)","312","TINA HEAPED","","25B",0.136000007,"1"
"842","1","GROUNDNUT  DRIED (UNSHELLED)","312","BASIN  SMALL","","27A",2.246000051,"1"
"843","2","GROUNDNUT  DRIED (UNSHELLED)","312","BASIN  SMALL","","27A",1.539999962,"1"
"844","3","GROUNDNUT  DRIED (UNSHELLED)","312","BASIN  SMALL","","27A",1.756000042,"1"
"845","1","GROUNDNUT  DRIED (UNSHELLED)","312","BASIN MEDIUM","","27B",4.162000179,"1"
"846","1","GROUNDNUT DRIED (UNSHELLED)","312","PAIL","","4",1.769999981,"4"
"847","2","GROUNDNUT DRIED (UNSHELLED)","312","PAIL","","4",1.769999981,"4"
"848","3","GROUNDNUT DRIED (UNSHELLED)","312","PAIL","","4",1.769999981,"4"
"849","1","GROUNDNUT  DRIED (UNSHELLED)","312","PAIL SMALL","","4A",1.953999996,"1"
"850","2","GROUNDNUT  DRIED (UNSHELLED)","312","PAIL SMALL","","4A",2.027999878,"1"
"851","3","GROUNDNUT  DRIED (UNSHELLED)","312","PAIL SMALL","","4A",1.973999977,"1"
"852","1","GROUNDNUT  DRIED (UNSHELLED)","312","No 10 PLATE HEAPED","","6B",0.079999998,"1"
"853","2","GROUNDNUT  DRIED (UNSHELLED)","312","NO. 10 PLATE HEAPED","","6B",0.050999999,"1"
"854","3","GROUNDNUT  DRIED (UNSHELLED)","312","NO. 10 PLATE HEAPED","","6B",0.056000002,"1"
"855","1","GROUNDNUT  DRIED (UNSHELLED)","312","No 12 PLATE HEAPED","","7B",0.092,"1"
"856","2","GROUNDNUT  DRIED (UNSHELLED)","312","NO. 12 PLATE HEAPED","","7B",0.075000003,"1"
"857","3","GROUNDNUT  DRIED (UNSHELLED)","312","NO. 12 PLATE HEAPED","","7B",0.134000003,"1"
"858","1","GROUNDNUT FRESH (UNSHELLED)","313","HEAP ","","10",0.236000001,"1"
"859","2","GROUNDNUT FRESH (UNSHELLED)","313","HEAP ","","10",0.171000004,"1"
"860","3","GROUNDNUT FRESH (UNSHELLED)","313","HEAP ","","10",0.291999996,"1"
"861","1","GROUNDNUT FRESH (UNSHELLED)","313","OTHER (SPECIFY)","5L BUCKET","86",1.769999981,"4"
"862","1","GROUNDNUT FRESH (UNSHELLED)","313","OTHER (SPECIFY)","BASIN","97",1.56400001,"1"
"863","1","GROUNDNUT FRESH (UNSHELLED)","313","OTHER (SPECIFY)","CUP","84",0.200000003,"1"
"864","3","GROUNDNUT FRESH (UNSHELLED)","313","OTHER (SPECIFY)","5L BUCKET","86",1.769999981,"4"
"865","1","GROUNDNUT FRESH (UNSHELLED)","313","TINA HEAPED","","25B",0.209999993,"1"
"866","2","GROUNDNUT FRESH (UNSHELLED)","313","TINA HEAPED","","25B",0.194999993,"1"
"867","3","GROUNDNUT FRESH (UNSHELLED)","313","TINA HEAPED","","25B",0.182999998,"1"
"868","1","GROUNDNUT FRESH (UNSHELLED)","313","BASIN  SMALL","","27A",3.308000088,"1"
"869","2","GROUNDNUT FRESH (UNSHELLED)","313","BASIN  SMALL","","27A",2.695000172,"1"
"870","3","GROUNDNUT FRESH (UNSHELLED)","313","BASIN  SMALL","","27A",2.415500164,"1"
"871","3","GROUNDNUT FRESH (UNSHELLED)","313","BASIN MEDIUM","","27B",2.429999828,"1"
"872","1","GROUNDNUT FRESH (UNSHELLED)","313","PAIL","","4",2,"4"
"873","2","GROUNDNUT FRESH (UNSHELLED)","313","PAIL","","4",2,"4"
"874","3","GROUNDNUT FRESH (UNSHELLED)","313","PAIL","","4",2,"4"
"875","1","GROUNDNUT FRESH (UNSHELLED)","313","PAIL SMALL","","4A",3.547999859,"1"
"876","2","GROUNDNUT FRESH (UNSHELLED)","313","PAIL SMALL","","4A",3.312000036,"1"
"877","3","GROUNDNUT FRESH (UNSHELLED)","313","PAIL SMALL","","4A",2.809999943,"1"
"878","1","GROUNDNUT FRESH (UNSHELLED)","313","PAIL LARGE","","4C",14.06050014,"1"
"879","2","GROUNDNUT FRESH (UNSHELLED)","313","PAIL LARGE","","4C",10.93000031,"1"
"880","3","GROUNDNUT FRESH (UNSHELLED)","313","PAIL LARGE","","4C",9.614999771,"1"
"881","2","GROUNDNUT FRESH (UNSHELLED)","313","NO. 10 PLATE HEAPED","","6B",0.094999999,"1"
"882","3","GROUNDNUT FRESH (UNSHELLED)","313","No 10 PLATE HEAPED","","6B",9.6e-05,"1"
"883","2","GROUNDNUT FRESH (UNSHELLED)","313","NO. 12 PLATE HEAPED","","7B",0.159999996,"1"
"884","3","GROUNDNUT FRESH (UNSHELLED)","313","No 12 PLATE HEAPED","","7B",0.097999997,"1"
"885","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","HEAP ","","10",0.324000001,"1"
"886","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","HEAP ","","10",0.125,"1"
"887","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","HEAP ","","10",0.204999998,"1"
"888","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA ","","25",0.31400001,"1"
"889","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA ","","25",0.225999996,"1"
"890","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA ","","25",0.246999994,"1"
"891","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA FLAT","","25A",0.214000002,"1"
"892","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA FLAT","","25A",0.204999998,"1"
"893","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA FLAT","","25A",0.206,"1"
"894","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA HEAPED","","25B",0.31400001,"1"
"895","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA HEAPED","","25B",0.284999996,"1"
"896","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","TINA HEAPED","","25B",0.298000008,"1"
"897","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","BASIN  SMALL","","27A",4.137000084,"1"
"898","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","BASIN  SMALL","","27A",3.815000057,"1"
"899","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","BASIN  SMALL","","27A",4.018000126,"1"
"900","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","PAIL SMALL","","4A",4.31099987,"1"
"901","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","PAIL SMALL","","4A",5.206500053,"1"
"902","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","PAIL SMALL","","4A",5.191999912,"1"
"903","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE ","","6",0.050000001,"1"
"904","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE FLAT","","6A",0.079999998,"1"
"905","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE FLAT","","6A",0.07,"1"
"906","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE FLAT","","6A",0.078000002,"1"
"907","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE HEAPED","","6B",0.112499997,"1"
"908","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE HEAPED","","6B",0.1175,"1"
"909","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 10 PLATE HEAPED","","6B",0.123500004,"1"
"910","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE ","","7",0.066249996,"1"
"911","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE FLAT","","7A",0.138750002,"1"
"912","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE FLAT","","7A",0.165000007,"1"
"913","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE FLAT","","7A",0.184749991,"1"
"914","1","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE HEAPED","","7B",0.203749985,"1"
"915","2","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE HEAPED","","7B",0.25,"1"
"916","3","SPOTTED BEANS (DEMETTA/KENYATA)","316","NO. 12 PLATE HEAPED","","7B",0.277500004,"1"
"917","1","ONION)","401","HEAP","","10",0.780223668,"4"
"918","2","ONION)","401","HEAP","","10",0.780223668,"4"
"919","3","ONION)","401","HEAP","","10",0.780223668,"4"
"920","1","ONION)","401","HEAP SMALL","","10A",0.153999999,"1"
"921","2","ONION)","401","HEAP SMALL","","10A",0.165000007,"1"
"922","3","ONION)","401","HEAP SMALL","","10A",0.135000005,"1"
"923","1","ONION)","401","HEAP MEDIUM","","10B",0.296999991,"1"
"924","2","ONION)","401","HEAP MEDIUM","","10B",0.300000012,"1"
"925","3","ONION)","401","HEAP MEDIUM","","10B",0.240999997,"1"
"926","1","ONION)","401","HEAP LARGE","","10C",0.595000029,"1"
"927","2","ONION)","401","HEAP LARGE","","10C",0.492500007,"1"
"928","3","ONION)","401","HEAP LARGE","","10C",0.389999986,"1"
"929","1","ONION)","401","BUNCH","","8",0.252545476,"1"
"930","2","ONION)","401","BUNCH","","8",0.307111114,"1"
"931","3","ONION)","401","BUNCH","","8",0.288083345,"1"
"932","1","ONION)","401","BUNCH SMALL","","8A",0.159031749,"1"
"933","2","ONION)","401","BUNCH SMALL","","8A",0.116840906,"1"
"934","3","ONION)","401","BUNCH SMALL","","8A",0.104302324,"1"
"935","1","ONION)","401","BUNCH MEDIUM","","8B",0.356031239,"1"
